team,split_type,match_id,side,split_value,touches,touches_opp_box,passes_attempted,passes_completed,open_play_passes,passes_forward,passes_backward,passes_sideways,passes_opp_half,passes_own_half,crosses_attempted,crosses_completed,crosses_all,crosses_all_completed,long_passes_attempted,long_passes_completed,through_balls,passes_final_third,passes_final_third_completed,passes_into_final_third,progressive_passes,passes_outside_own_third,corners,chances_created,assists,shots,shots_on_target,shots_off_target,shots_blocked,shots_in_box,shots_outside_box,shots_on_target_in_box,shots_on_target_outside_box,goals,goals_in_box,goals_outside_box,goals_from_shots,own_goals,own_goals_in_box,own_goals_outside_box,take_ons,take_ons_won,aerials,aerials_won,ground_duels,ground_duels_won,duels_contested,duels_won,smothers,tackles,interceptions,clearances,ball_recoveries,blocked_passes,pressing_actions,recovery_actions,pressing_actions_outside_own_third,missed_tackles,fouls_committed,fouls_won,possession_lost,sequences,sequence_passes,sequence_seconds,sequence_progress_m,sequence_length_m,sequence_start_x_m,build_up_attacks,direct_attacks,high_turnovers,high_turnover_shots,sequence_pressed,shot_ending_sequences
Brentford,time_block,1983588,against,46-60,127,6,89,77,86,35,30,24,47,30,1,0,2,1,11,3,2,27,26,8,13,72,1,5,4,5,2,3,0,4,1,1,1,1,1,0,1,0,0,0,5,1,6,4,13,6,19,10,0,3,4,7,7,0,9,14,4,2,0,2,17,31.0,95.0,223.0,199.71000000000004,1364.6725433234942,1543.185,0.0,0.0,6.0,3.0,5.0,5.0
Brentford,time_block,1983588,against,61-75,119,5,82,71,81,37,24,21,34,37,4,2,4,2,6,5,0,20,18,8,10,67,0,3,1,5,3,2,0,1,4,0,3,0,0,0,0,0,0,0,2,1,7,3,10,3,17,6,0,1,2,2,7,2,9,9,7,2,2,1,19,33.0,95.0,221.0,406.14,1611.9903839481065,1889.37,1.0,0.0,13.0,4.0,1.0,5.0
Brentford,time_block,1983588,against,76+,129,5,82,65,79,40,20,22,27,38,2,0,2,0,17,6,1,20,17,8,12,54,0,4,1,5,3,1,1,1,4,1,2,0,0,0,0,0,0,0,4,2,14,4,12,6,26,10,0,3,3,12,13,1,10,25,8,0,3,1,26,44.0,85.0,208.0,281.82,1223.8496243686018,2111.655,0.0,1.0,14.0,1.0,8.0,5.0
Brentford,time_block,1983588,for,0-15,107,3,79,52,74,36,17,26,20,32,2,1,2,1,9,1,0,21,15,2,4,47,0,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,12,4,10,4,22,8,0,3,3,1,8,0,10,9,6,1,3,0,33,45.0,88.0,130.0,47.145000000000024,840.3612734281178,2202.375,0.0,0.0,12.0,2.0,8.0,2.0
Brentford,time_block,1983588,for,16-30,60,1,34,26,31,16,8,10,17,9,1,0,1,0,7,2,1,9,8,1,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,7,3,11,5,0,1,2,5,3,0,5,8,5,0,2,2,14,20.0,39.0,65.0,102.375,412.8062743091527,1010.415,0.0,0.0,6.0,0.0,3.0,0.0
Brentford,time_block,1983588,for,31-45,130,9,69,49,65,35,10,24,20,29,2,2,2,2,12,4,1,22,14,3,4,43,0,1,1,2,1,1,0,2,0,1,0,1,1,0,1,0,0,0,7,4,6,4,22,12,28,16,0,5,1,13,9,4,14,22,11,0,4,3,32,52.0,76.0,130.0,235.62000000000003,753.8331955537782,2963.625,0.0,0.0,23.0,2.0,8.0,2.0
Brentford,time_block,1983588,for,46-60,79,3,51,36,49,24,8,19,21,15,2,0,3,0,8,2,0,14,13,3,5,35,1,1,1,2,1,1,0,1,1,0,1,1,0,1,1,0,0,0,4,2,6,2,13,7,19,9,0,5,0,2,7,2,10,9,6,1,2,0,23,35.0,56.0,86.0,89.565,500.1773378759057,1745.52,0.0,0.0,8.0,2.0,7.0,2.0
Brentford,time_block,1983588,for,61-75,85,1,52,36,47,25,5,22,6,30,0,0,0,0,9,4,1,7,2,4,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,4,9,6,16,10,0,2,3,7,6,1,8,13,2,1,1,2,22,30.0,67.0,141.0,330.96,839.2394941728411,954.24,0.0,0.0,2.0,0.0,13.0,0.0
Brentford,time_block,1983588,for,76+,136,8,90,64,86,49,13,28,26,38,5,1,5,1,11,8,3,22,13,12,17,64,0,1,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,14,10,13,6,27,16,0,3,1,7,10,1,8,17,6,2,1,3,35,55.0,91.0,199.0,554.085,1058.4171936090827,2710.26,0.0,1.0,13.0,2.0,10.0,2.0
Brentford,game_state,1983588,against,-2 or worse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,game_state,1983588,against,-1,15,0,10,7,8,4,5,1,4,3,0,0,0,0,2,0,0,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,4,2,0,0,0,2,1,0,1,3,0,1,0,1,4,5.0,10.0,9.0,-47.35499999999999,89.38792164326448,174.09,0.0,0.0,1.0,0.0,1.0,0.0
Brentford,game_state,1983588,against,Level,688,18,459,378,446,213,126,120,175,203,13,4,17,6,59,26,3,95,86,34,54,324,2,14,7,17,8,7,2,7,10,2,6,1,1,0,1,0,0,0,14,5,48,22,68,32,116,54,0,16,21,33,48,7,62,81,37,8,10,11,119,204.0,508.0,1308.0,1393.77,7281.885660679315,9580.305,1.0,1.0,44.0,8.0,40.0,17.0
Brentford,game_state,1983588,against,+1,39,6,28,23,27,11,3,14,19,4,3,0,3,0,2,0,0,14,12,4,6,26,0,1,1,3,2,1,0,3,0,2,0,1,1,0,1,0,0,0,0,0,0,0,3,2,3,2,0,1,0,0,0,0,1,0,1,0,0,1,7,14.0,32.0,58.0,53.76,346.67203946362577,1022.0699999999999,1.0,0.0,9.0,2.0,0.0,3.0
Brentford,game_state,1983588,against,+2 or better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,game_state,1983588,for,-2 or worse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,game_state,1983588,for,-1,15,3,11,7,11,5,1,5,6,1,0,0,0,0,2,0,0,3,3,1,1,8,0,1,1,2,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,3,2,4,2,0,1,0,0,1,0,2,1,2,0,1,0,4,7.0,11.0,28.0,15.645,124.9416696613716,400.04999999999995,0.0,0.0,2.0,2.0,2.0,2.0
Brentford,game_state,1983588,for,Level,565,22,363,256,341,179,60,124,104,152,12,4,13,4,53,21,6,92,62,24,36,231,1,4,4,6,1,4,1,5,1,1,0,1,1,0,1,0,0,0,18,8,48,26,68,35,116,61,0,17,10,28,42,5,48,70,32,5,11,10,151,226.0,405.0,723.0,1344.105,4279.893099287507,11116.035,0.0,1.0,62.0,6.0,44.0,6.0
Brentford,game_state,1983588,for,+1,17,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,1,0,7,0,3,5,7,2,0,1,0,4,4.0,1.0,0.0,0.0,0.0,70.35,0.0,0.0,0.0,0.0,3.0,0.0
Brentford,game_state,1983588,for,+2 or better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,total,1983588,against,Season,742,24,497,408,481,228,134,135,198,210,16,4,20,6,63,26,3,110,99,39,61,355,2,15,8,20,10,8,2,10,10,4,6,2,2,0,2,0,0,0,15,5,49,23,74,35,123,58,0,17,21,35,49,7,64,84,38,9,10,13,130,223.0,550.0,1375.0,1400.175,7717.945621786205,10776.465,2.0,1.0,54.0,10.0,41.0,20.0
Brentford,total,1983588,for,Season,597,25,375,263,352,185,61,129,110,153,12,4,13,4,56,21,6,95,65,25,37,239,1,5,5,8,2,5,1,6,2,1,1,2,1,1,2,0,0,0,19,9,49,26,74,38,123,64,0,19,10,35,43,8,55,78,36,5,13,10,159,237.0,417.0,751.0,1359.75,4404.834768948878,11586.435,0.0,1.0,64.0,8.0,49.0,8.0
Tottenham,time_block,1983589,against,0-15,140,2,95,78,92,34,23,38,15,63,1,0,1,0,12,4,0,6,5,4,6,55,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,3,2,16,7,19,9,0,5,1,8,9,2,9,17,4,0,1,1,27,38.0,104.0,239.0,170.73,1361.0846028778749,1342.74,1.0,1.0,2.0,0.0,11.0,1.0
Tottenham,time_block,1983589,against,16-30,66,3,34,30,30,14,7,13,14,16,0,0,0,0,3,2,0,8,8,4,3,21,0,3,1,3,1,2,0,1,2,1,0,0,0,0,0,0,0,0,4,2,0,0,12,6,12,6,0,3,1,4,3,1,7,7,5,0,2,1,9,21.0,42.0,83.0,129.36,565.0138479144839,977.655,0.0,0.0,6.0,3.0,3.0,3.0
Tottenham,time_block,1983589,against,31-45,118,7,69,58,67,32,19,18,22,36,1,0,3,0,12,9,1,14,12,7,5,48,1,3,2,5,1,3,1,4,1,1,0,1,1,0,1,0,0,0,7,2,2,2,20,8,22,10,0,3,2,8,9,1,11,17,6,4,1,3,23,36.0,71.0,189.0,226.8,1146.6643306073436,1914.78,0.0,0.0,10.0,5.0,6.0,5.0
Tottenham,time_block,1983589,against,46-60,70,3,35,28,32,18,9,8,6,22,1,0,1,0,4,1,2,5,5,1,5,18,0,3,1,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,7,4,1,0,17,8,18,8,0,2,4,4,10,3,12,14,2,2,1,2,16,22.0,37.0,87.0,147.42000000000002,496.96846782933153,889.665,0.0,2.0,4.0,2.0,6.0,3.0
Tottenham,time_block,1983589,against,61-75,51,1,25,17,20,16,3,6,5,12,0,0,0,0,7,3,0,2,2,2,1,13,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,3,1,1,0,10,2,11,2,0,1,2,5,2,2,10,7,2,3,2,0,12,16.0,27.0,62.0,215.25,431.74949641236265,552.3,0.0,0.0,4.0,1.0,2.0,1.0
Tottenham,time_block,1983589,against,76+,120,3,78,69,73,34,24,20,25,44,1,0,1,0,13,5,0,10,10,2,5,48,0,1,0,2,1,0,1,1,1,0,1,1,0,1,1,0,0,0,6,4,3,2,31,10,34,12,0,4,5,6,10,1,20,16,10,4,6,2,21,29.0,79.0,199.0,54.39,1100.830206297293,1189.545,0.0,0.0,7.0,2.0,7.0,2.0
Tottenham,time_block,1983589,for,0-15,123,6,76,61,75,30,17,29,27,34,5,0,7,0,8,2,1,22,18,4,9,53,2,0,0,3,2,1,0,2,1,2,0,0,0,0,0,0,0,0,1,0,3,1,16,9,19,10,0,8,3,1,11,2,15,12,12,1,1,1,23,38.0,87.0,209.0,273.84,1138.6171638278238,2247.63,0.0,0.0,15.0,3.0,3.0,3.0
Tottenham,time_block,1983589,for,16-30,127,2,104,93,99,45,25,34,65,28,1,0,2,0,6,4,2,34,32,9,11,82,1,3,2,3,2,1,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,12,6,12,6,0,4,0,2,6,0,7,8,3,2,1,2,16,26.0,108.0,262.0,282.555,1460.8168169209885,1389.255,0.0,0.0,10.0,2.0,5.0,3.0
Tottenham,time_block,1983589,for,31-45,124,6,79,64,75,40,17,22,31,33,2,0,5,0,6,1,1,17,12,8,12,57,4,2,0,4,0,1,3,3,1,0,0,0,0,0,0,0,0,0,5,4,2,0,18,10,20,10,0,5,4,3,8,1,15,11,9,2,3,1,23,41.0,88.0,176.0,259.56,1099.466037860987,2441.25,0.0,1.0,10.0,3.0,4.0,4.0
Tottenham,time_block,1983589,for,46-60,146,2,116,104,114,38,21,57,64,40,3,2,3,2,3,2,0,38,32,12,6,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,17,8,18,9,0,5,1,0,8,0,12,8,9,4,2,1,20,28.0,124.0,330.0,416.32500000000005,1734.5919042975893,1613.7450000000001,0.0,0.0,10.0,0.0,1.0,0.0
Tottenham,time_block,1983589,for,61-75,132,6,101,92,99,34,21,46,56,36,4,0,7,1,5,4,0,40,34,7,12,88,3,3,1,4,0,3,1,1,3,0,0,0,0,0,0,0,0,0,4,3,1,1,11,8,12,9,0,3,2,0,6,0,6,6,3,1,0,2,13,31.0,110.0,279.0,360.78000000000003,1478.311978659099,1916.88,0.0,1.0,10.0,3.0,3.0,4.0
Tottenham,time_block,1983589,for,76+,153,9,105,90,101,41,17,47,45,45,3,2,6,3,6,2,0,31,23,5,13,91,1,4,4,6,3,3,0,5,1,2,1,2,2,0,2,0,0,0,8,4,3,1,32,20,35,21,0,10,0,3,13,0,16,16,12,4,2,6,22,40.0,114.0,252.0,282.13500000000005,1308.583492623359,2423.19,0.0,0.0,13.0,4.0,5.0,6.0
Tottenham,game_state,1983589,against,-2 or worse,157,3,98,83,91,46,26,26,29,54,1,0,1,0,17,7,0,11,11,3,6,59,0,1,0,2,1,0,1,1,1,0,1,1,0,1,1,0,0,0,8,4,3,2,38,11,41,13,0,5,6,11,12,2,27,23,12,7,7,2,30,39.0,100.0,255.0,198.97500000000002,1456.7667859904939,1544.445,0.0,0.0,10.0,2.0,8.0,2.0
Tottenham,game_state,1983589,against,-1,112,9,58,46,51,31,15,12,12,34,1,0,1,0,10,5,2,9,8,5,6,32,0,5,3,6,2,2,2,4,2,2,0,1,1,0,1,0,0,0,11,6,3,1,26,11,29,12,0,2,6,4,13,4,18,17,4,4,2,3,25,39.0,62.0,150.0,254.52,920.0271661646348,1705.935,0.0,2.0,9.0,5.0,9.0,6.0
Tottenham,game_state,1983589,against,Level,296,7,180,151,172,71,44,65,46,105,2,0,4,0,24,12,1,25,23,12,13,112,1,6,2,7,3,4,0,4,3,3,0,1,1,0,1,0,0,0,14,4,4,3,42,19,46,22,0,11,3,20,18,4,24,38,13,2,4,4,53,84.0,198.0,454.0,490.455,2725.516999783561,3616.305,1.0,1.0,14.0,6.0,18.0,7.0
Tottenham,game_state,1983589,against,+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tottenham,game_state,1983589,against,+2 or better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tottenham,game_state,1983589,for,-2 or worse,254,13,183,162,178,66,35,82,91,71,7,2,11,3,8,3,0,61,49,10,22,161,3,6,4,9,3,5,1,5,4,2,1,2,2,0,2,0,0,0,11,7,3,1,39,26,42,27,0,12,2,3,17,0,20,20,14,4,2,7,31,62.0,198.0,458.0,532.8750000000001,2440.224468685625,3793.965,0.0,1.0,22.0,6.0,7.0,9.0
Tottenham,game_state,1983589,for,-1,213,5,169,149,164,64,29,76,81,68,3,2,5,3,7,5,0,49,40,17,10,127,1,2,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,7,4,3,2,26,13,29,15,0,7,1,0,13,0,17,13,11,6,3,2,29,48.0,180.0,461.0,614.145,2496.9906268461027,2674.77,0.0,0.0,12.0,1.0,3.0,2.0
Tottenham,game_state,1983589,for,Level,338,13,229,193,221,98,54,77,116,77,8,0,14,0,19,7,4,72,62,18,31,179,7,4,2,9,4,2,3,5,4,3,1,0,0,0,0,0,0,0,5,2,4,1,41,22,45,23,0,16,7,6,22,3,34,28,23,4,4,4,57,94.0,253.0,589.0,728.175,3283.1722986581185,5563.215,0.0,1.0,34.0,8.0,11.0,9.0
Tottenham,game_state,1983589,for,+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tottenham,game_state,1983589,for,+2 or better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tottenham,total,1983589,against,Season,565,19,336,280,314,148,85,103,87,193,4,0,6,0,51,24,3,45,42,20,25,203,1,12,5,15,6,6,3,9,6,5,1,3,2,1,3,0,0,0,33,14,10,6,106,41,116,47,0,18,15,35,43,10,69,78,29,13,13,9,108,162.0,360.0,859.0,943.95,5102.31095193869,6866.685,1.0,3.0,33.0,13.0,35.0,15.0
Tottenham,total,1983589,for,Season,805,31,581,504,563,228,118,235,288,216,18,4,30,6,34,15,4,182,151,45,63,467,11,12,7,20,7,9,4,12,8,5,2,2,2,0,2,0,0,0,23,13,10,4,106,61,116,65,0,35,10,9,52,3,71,61,48,14,9,13,117,204.0,631.0,1508.0,1875.1950000000002,8220.387394189847,12031.95,0.0,2.0,68.0,15.0,21.0,20.0
Aston Villa,time_block,1983589,against,0-15,123,6,76,61,75,30,17,29,27,34,5,0,7,0,8,2,1,22,18,4,9,53,2,0,0,3,2,1,0,2,1,2,0,0,0,0,0,0,0,0,1,0,3,1,16,9,19,10,0,8,3,1,11,2,15,12,12,1,1,1,23,38.0,87.0,209.0,273.84,1138.6171638278238,2247.63,0.0,0.0,15.0,3.0,3.0,3.0
Aston Villa,time_block,1983589,against,16-30,127,2,104,93,99,45,25,34,65,28,1,0,2,0,6,4,2,34,32,9,11,82,1,3,2,3,2,1,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,12,6,12,6,0,4,0,2,6,0,7,8,3,2,1,2,16,26.0,108.0,262.0,282.555,1460.8168169209885,1389.255,0.0,0.0,10.0,2.0,5.0,3.0
Aston Villa,time_block,1983589,against,31-45,124,6,79,64,75,40,17,22,31,33,2,0,5,0,6,1,1,17,12,8,12,57,4,2,0,4,0,1,3,3,1,0,0,0,0,0,0,0,0,0,5,4,2,0,18,10,20,10,0,5,4,3,8,1,15,11,9,2,3,1,23,41.0,88.0,176.0,259.56,1099.466037860987,2441.25,0.0,1.0,10.0,3.0,4.0,4.0
Aston Villa,time_block,1983589,against,46-60,146,2,116,104,114,38,21,57,64,40,3,2,3,2,3,2,0,38,32,12,6,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,17,8,18,9,0,5,1,0,8,0,12,8,9,4,2,1,20,28.0,124.0,330.0,416.32500000000005,1734.5919042975893,1613.7450000000001,0.0,0.0,10.0,0.0,1.0,0.0
Aston Villa,time_block,1983589,against,61-75,132,6,101,92,99,34,21,46,56,36,4,0,7,1,5,4,0,40,34,7,12,88,3,3,1,4,0,3,1,1,3,0,0,0,0,0,0,0,0,0,4,3,1,1,11,8,12,9,0,3,2,0,6,0,6,6,3,1,0,2,13,31.0,110.0,279.0,360.78000000000003,1478.311978659099,1916.88,0.0,1.0,10.0,3.0,3.0,4.0
Aston Villa,time_block,1983589,against,76+,153,9,105,90,101,41,17,47,45,45,3,2,6,3,6,2,0,31,23,5,13,91,1,4,4,6,3,3,0,5,1,2,1,2,2,0,2,0,0,0,8,4,3,1,32,20,35,21,0,10,0,3,13,0,16,16,12,4,2,6,22,40.0,114.0,252.0,282.13500000000005,1308.583492623359,2423.19,0.0,0.0,13.0,4.0,5.0,6.0
Aston Villa,time_block,1983589,for,0-15,140,2,95,78,92,34,23,38,15,63,1,0,1,0,12,4,0,6,5,4,6,55,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,3,2,16,7,19,9,0,5,1,8,9,2,9,17,4,0,1,1,27,38.0,104.0,239.0,170.73,1361.0846028778749,1342.74,1.0,1.0,2.0,0.0,11.0,1.0
Aston Villa,time_block,1983589,for,16-30,66,3,34,30,30,14,7,13,14,16,0,0,0,0,3,2,0,8,8,4,3,21,0,3,1,3,1,2,0,1,2,1,0,0,0,0,0,0,0,0,4,2,0,0,12,6,12,6,0,3,1,4,3,1,7,7,5,0,2,1,9,21.0,42.0,83.0,129.36,565.0138479144839,977.655,0.0,0.0,6.0,3.0,3.0,3.0
Aston Villa,time_block,1983589,for,31-45,118,7,69,58,67,32,19,18,22,36,1,0,3,0,12,9,1,14,12,7,5,48,1,3,2,5,1,3,1,4,1,1,0,1,1,0,1,0,0,0,7,2,2,2,20,8,22,10,0,3,2,8,9,1,11,17,6,4,1,3,23,36.0,71.0,189.0,226.8,1146.6643306073436,1914.78,0.0,0.0,10.0,5.0,6.0,5.0
Aston Villa,time_block,1983589,for,46-60,70,3,35,28,32,18,9,8,6,22,1,0,1,0,4,1,2,5,5,1,5,18,0,3,1,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,7,4,1,0,17,8,18,8,0,2,4,4,10,3,12,14,2,2,1,2,16,22.0,37.0,87.0,147.42000000000002,496.96846782933153,889.665,0.0,2.0,4.0,2.0,6.0,3.0
Aston Villa,time_block,1983589,for,61-75,51,1,25,17,20,16,3,6,5,12,0,0,0,0,7,3,0,2,2,2,1,13,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,3,1,1,0,10,2,11,2,0,1,2,5,2,2,10,7,2,3,2,0,12,16.0,27.0,62.0,215.25,431.74949641236265,552.3,0.0,0.0,4.0,1.0,2.0,1.0
Aston Villa,time_block,1983589,for,76+,120,3,78,69,73,34,24,20,25,44,1,0,1,0,13,5,0,10,10,2,5,48,0,1,0,2,1,0,1,1,1,0,1,1,0,1,1,0,0,0,6,4,3,2,31,10,34,12,0,4,5,6,10,1,20,16,10,4,6,2,21,29.0,79.0,199.0,54.39,1100.830206297293,1189.545,0.0,0.0,7.0,2.0,7.0,2.0
Aston Villa,game_state,1983589,against,-2 or worse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,game_state,1983589,against,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,game_state,1983589,against,Level,338,13,229,193,221,98,54,77,116,77,8,0,14,0,19,7,4,72,62,18,31,179,7,4,2,9,4,2,3,5,4,3,1,0,0,0,0,0,0,0,5,2,4,1,41,22,45,23,0,16,7,6,22,3,34,28,23,4,4,4,57,94.0,253.0,589.0,728.175,3283.1722986581185,5563.215,0.0,1.0,34.0,8.0,11.0,9.0
Aston Villa,game_state,1983589,against,+1,213,5,169,149,164,64,29,76,81,68,3,2,5,3,7,5,0,49,40,17,10,127,1,2,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,7,4,3,2,26,13,29,15,0,7,1,0,13,0,17,13,11,6,3,2,29,48.0,180.0,461.0,614.145,2496.9906268461027,2674.77,0.0,0.0,12.0,1.0,3.0,2.0
Aston Villa,game_state,1983589,against,+2 or better,254,13,183,162,178,66,35,82,91,71,7,2,11,3,8,3,0,61,49,10,22,161,3,6,4,9,3,5,1,5,4,2,1,2,2,0,2,0,0,0,11,7,3,1,39,26,42,27,0,12,2,3,17,0,20,20,14,4,2,7,31,62.0,198.0,458.0,532.8750000000001,2440.224468685625,3793.965,0.0,1.0,22.0,6.0,7.0,9.0
Aston Villa,game_state,1983589,for,-2 or worse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,game_state,1983589,for,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,game_state,1983589,for,Level,296,7,180,151,172,71,44,65,46,105,2,0,4,0,24,12,1,25,23,12,13,112,1,6,2,7,3,4,0,4,3,3,0,1,1,0,1,0,0,0,14,4,4,3,42,19,46,22,0,11,3,20,18,4,24,38,13,2,4,4,53,84.0,198.0,454.0,490.455,2725.516999783561,3616.305,1.0,1.0,14.0,6.0,18.0,7.0
Aston Villa,game_state,1983589,for,+1,112,9,58,46,51,31,15,12,12,34,1,0,1,0,10,5,2,9,8,5,6,32,0,5,3,6,2,2,2,4,2,2,0,1,1,0,1,0,0,0,11,6,3,1,26,11,29,12,0,2,6,4,13,4,18,17,4,4,2,3,25,39.0,62.0,150.0,254.52,920.0271661646348,1705.935,0.0,2.0,9.0,5.0,9.0,6.0
Aston Villa,game_state,1983589,for,+2 or better,157,3,98,83,91,46,26,26,29,54,1,0,1,0,17,7,0,11,11,3,6,59,0,1,0,2,1,0,1,1,1,0,1,1,0,1,1,0,0,0,8,4,3,2,38,11,41,13,0,5,6,11,12,2,27,23,12,7,7,2,30,39.0,100.0,255.0,198.97500000000002,1456.7667859904939,1544.445,0.0,0.0,10.0,2.0,8.0,2.0
Aston Villa,total,1983589,against,Season,805,31,581,504,563,228,118,235,288,216,18,4,30,6,34,15,4,182,151,45,63,467,11,12,7,20,7,9,4,12,8,5,2,2,2,0,2,0,0,0,23,13,10,4,106,61,116,65,0,35,10,9,52,3,71,61,48,14,9,13,117,204.0,631.0,1508.0,1875.1950000000002,8220.387394189847,12031.95,0.0,2.0,68.0,15.0,21.0,20.0
